"year","month","country","region","latitude","longitude","multiple","success","attack","target","weapon","num_kill","damages","kidnap","inter","death","bombs","bnm"
1995,"Nov","Germany","Western Europe",51.362315,7.463173,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1995,"Nov","United States","North America",38.62774,-90.199514,"no","yes","Hostage Taking (Kidnapping)","Business","Firearms",0,"Minor","no","no","no","no","no"
1995,"Dic","United States","North America",41.715575,-83.704249,"no","yes","Hostage Taking (Kidnapping)","Business","Firearms",0,"Minor","no","no","no","no","no"
1995,"Dic","United States","North America",44.04992,-123.088544,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"Jan","Germany","Western Europe",50.940664,6.959912,"no","yes","Facility/Infrastructure Attack","Government (Diplomatic)","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"Feb","Great Britain","Western Europe",51.500152,-0.126236,"no","yes","Bombing/Explosion","Business","Bombs",2,"Major","no","yes","yes","yes","no"
1996,"Feb","Germany","Western Europe",49.4019,8.680285,"no","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"May","Germany","Western Europe",50.873793,8.023406,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"Jun","Great Britain","Western Europe",53.480713,-2.234377,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","yes","no","yes","yes"
1996,"Jul","United States","North America",25.728985,-80.237419,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"Jul","United States","North America",47.65878,-117.426047,"no","yes","Bombing/Explosion","Abortion Related","Bombs",0,"Minor","no","no","no","yes","yes"
1996,"Jul","Germany","Western Europe",51.213924,6.780691,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"Jul","Germany","Western Europe",48.139126,11.580186,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"Oct","United States","North America",44.73573,-122.150849,"no","yes","Facility/Infrastructure Attack","Government (General)","Incendiary",0,"Minor","no","yes","no","no","no"
1996,"Oct","United States","North America",43.747695,-122.456799,"no","yes","Facility/Infrastructure Attack","Government (General)","Incendiary",0,"Major","no","yes","no","no","no"
1996,"Nov","United States","North America",44.820491,-93.306364,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Major","no","yes","no","no","no"
1997,"Mar","United States","North America",40.56976,-111.894984,"no","yes","Bombing/Explosion","Business","Bombs",0,"Major","no","yes","no","yes","yes"
1997,"Mar","United States","North America",38.546644,-121.744807,"no","yes","Facility/Infrastructure Attack","Educational Institution","Incendiary",0,"Minor","no","yes","no","no","no"
1997,"Apr","United States","North America",45.679325,-111.033184,"no","yes","Facility/Infrastructure Attack","Abortion Related","Incendiary",0,"Minor","no","no","no","no","no"
1997,"Jul","United States","North America",44.27257,-121.175874,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Major","no","yes","no","no","no"
1997,"Nov","United States","North America",43.58604,-119.054654,"no","yes","Facility/Infrastructure Attack","Government (General)","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"Jan","Algeria","Middle East",36.661633,3.093408,"no","yes","Bombing/Explosion","Religious Figures/Institutions","Bombs",1,"Minor","no","no","yes","yes","no"
1998,"Jan","Greece","Western Europe",37.97918,23.716647,"yes","yes","Facility/Infrastructure Attack","Private Citizens & Property","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jan","Greece","Western Europe",37.97918,23.716647,"yes","yes","Facility/Infrastructure Attack","Private Citizens & Property","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jan","United States","North America",33.520295,-86.811504,"no","yes","Bombing/Explosion","Abortion Related","Bombs",1,"Minor","no","no","yes","yes","no"
1998,"Feb","Japan","East Asia",35.561257,139.716051,"no","yes","Bombing/Explosion","Airports & Aircraft","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Feb","Algeria","Middle East",36.480453,2.83388,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",2,"Minor","no","no","yes","yes","no"
1998,"Feb","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"Feb","Algeria","Middle East",35.37849,1.32569,"no","yes","Bombing/Explosion","Food or Water Supply","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Feb","Algeria","Middle East",36.752887,3.042048,"no","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Algeria","Middle East",36.752887,3.042048,"no","yes","Bombing/Explosion","Educational Institution","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Algeria","Middle East",36.752887,3.042048,"no","yes","Bombing/Explosion","Transportation","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Northern Ireland","Western Europe",54.347539,-6.656108,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Thailand","Southeast Asia",16.723537,98.584374,"no","yes","Armed Assault","Other","Firearms",4,"Major","no","yes","yes","no","no"
1998,"Mar","Greece","Western Europe",37.97918,23.716647,"yes","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Greece","Western Europe",37.97918,23.716647,"yes","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Northern Ireland","Western Europe",54.597269,-5.930109,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Spain","Western Europe",40.416691,-3.700345,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Algeria","Middle East",34.840752,0.149473,"no","yes","Bombing/Explosion","Government (General)","Bombs",11,"Minor","no","no","yes","yes","no"
1998,"Mar","Northern Ireland","Western Europe",54.347539,-6.656108,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Mar","Spain","Western Europe",43.320812,-1.984447,"no","yes","Bombing/Explosion","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"Mar","Puerto Rico","Central America",18.47239,-66.719734,"no","yes","Bombing/Explosion","Food or Water Supply","Bombs",0,"Major","no","no","no","yes","yes"
1998,"Apr","Algeria","Middle East",35.67481,4.03938,"no","yes","Armed Assault","Private Citizens & Property","Firearms",8,"Minor","no","no","yes","no","no"
1998,"Apr","Latvia","Russia",56.946203,24.104287,"yes","yes","Bombing/Explosion","Government (Diplomatic)","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"Apr","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Apr","Yugoslavia","Eastern Europe",42.672479,21.163748,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"Apr","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Government (Diplomatic)","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"Apr","Algeria","Middle East",36.480453,2.83388,"no","yes","Bombing/Explosion","Military","Bombs",5,"Minor","no","no","yes","yes","no"
1998,"Apr","Algeria","Middle East",36.56522,3.153934,"no","yes","Bombing/Explosion","Military","Bombs",10,"Minor","no","no","yes","yes","no"
1998,"Apr","Northern Ireland","Western Europe",54.347539,-6.656108,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"May","Macau","East Asia",22.19328,113.548296,"no","yes","Bombing/Explosion","Police","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"May","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Government (Diplomatic)","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"May","United States","North America",27.713726,-82.29624,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"May","Macau","East Asia",22.192266,113.547631,"yes","yes","Bombing/Explosion","Private Citizens & Property","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"May","Yugoslavia","Eastern Europe",42.659809,20.307119,"yes","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"May","Yugoslavia","Eastern Europe",42.659809,20.307119,"yes","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"May","Macau","East Asia",22.192266,113.547631,"yes","yes","Bombing/Explosion","Private Citizens & Property","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"May","Macau","East Asia",22.192266,113.547631,"yes","yes","Bombing/Explosion","Private Citizens & Property","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"May","Macau","East Asia",22.192266,113.547631,"yes","yes","Bombing/Explosion","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"May","Russia","Russia",43.316667,45.683333,"no","yes","Assassination","Government (General)","Bombs",4,"Minor","no","no","yes","yes","no"
1998,"May","Algeria","Middle East",36.480453,2.83388,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"May","Greece","Western Europe",37.97918,23.716647,"yes","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"May","Greece","Western Europe",37.97918,23.716647,"yes","yes","Bombing/Explosion","Airports & Aircraft","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"May","Algeria","Middle East",34.840752,0.149473,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",2,"Minor","no","no","yes","yes","no"
1998,"May","Algeria","Middle East",36.266667,2.216667,"yes","yes","Bombing/Explosion","Private Citizens & Property","Bombs",7,"Minor","no","no","yes","yes","no"
1998,"May","Algeria","Middle East",36.480499,2.833905,"yes","yes","Bombing/Explosion","Private Citizens & Property","Bombs",11,"Minor","no","no","yes","yes","no"
1998,"Jun","Puerto Rico","Central America",18.39677,-66.046608,"no","yes","Bombing/Explosion","Business","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Jun","Algeria","Middle East",36.332778,2.301389,"no","yes","Bombing/Explosion","Transportation","Bombs",12,"Minor","no","no","yes","yes","no"
1998,"Jun","Algeria","Middle East",36.35,1.016667,"no","yes","Armed Assault","Government (General)","Firearms",1,"Minor","no","no","yes","no","no"
1998,"Jun","Northern Ireland","Western Europe",54.323924,-5.703051,"no","yes","Bombing/Explosion","Business","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jun","Algeria","Middle East",35.379565,3.908816,"no","yes","Bombing/Explosion","Utilities","Bombs",0,"Major","no","no","no","yes","yes"
1998,"Jun","United States","North America",47.039225,-122.891429,"yes","yes","Facility/Infrastructure Attack","Government (General)","Incendiary",0,"Major","no","yes","no","no","no"
1998,"Jun","United States","North America",47.039225,-122.891429,"yes","yes","Facility/Infrastructure Attack","Government (General)","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"Jun","Greece","Western Europe",37.97918,23.716647,"no","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Jul","Northern Ireland","Western Europe",54.649447,-6.213575,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.502852,-6.769568,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.533308,-6.121179,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.285466,-5.998311,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.595359,-5.869308,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.353343,-6.412601,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.41653,-6.148866,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.379391,-6.308146,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","Northern Ireland","Western Europe",54.351036,-6.26702,"yes","yes","Facility/Infrastructure Attack","Religious Figures/Institutions","Incendiary",0,"Minor","no","no","no","no","no"
1998,"Jul","United States","North America",40.92673,-74.060294,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"Jul","Corsica","Western Europe",41.919229,8.738635,"no","yes","Facility/Infrastructure Attack","Police","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Jul","Corsica","Western Europe",42.093826,9.502568,"no","yes","Facility/Infrastructure Attack","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Jul","Greece","Western Europe",37.97918,23.716647,"yes","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"Jul","Greece","Western Europe",37.97918,23.716647,"yes","yes","Facility/Infrastructure Attack","Government (Diplomatic)","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"Aug","Northern Ireland","Western Europe",54.351036,-6.26702,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Aug","Northern Ireland","Western Europe",54.600305,-7.298402,"no","yes","Bombing/Explosion","Private Citizens & Property","Bombs",28,"Minor","no","no","yes","yes","no"
1998,"Aug","Yugoslavia","Eastern Europe",42.672479,21.163748,"no","yes","Armed Assault","Other","Firearms",0,"Minor","no","yes","no","no","no"
1998,"Sep","United States","North America",40.86743,-124.085154,"yes","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
1998,"Oct","Corsica","Western Europe",42.697283,9.450881,"yes","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Oct","Corsica","Western Europe",41.919229,8.738635,"yes","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Oct","Corsica","Western Europe",41.919229,8.738635,"yes","yes","Bombing/Explosion","Government (General)","Bombs",0,"Minor","no","no","no","yes","yes"
1998,"Oct","Switzerland","Western Europe",47.475889,9.036473,"no","yes","Facility/Infrastructure Attack","Military","Bombs",0,"Minor","no","yes","no","yes","yes"
1998,"Oct","Yugoslavia","Eastern Europe",42.563449,20.83741,"no","yes","Facility/Infrastructure Attack","Police","Bombs",3,"Minor","no","yes","yes","yes","no"
1998,"Oct","United States","North America",39.645261,-106.384788,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Major","no","yes","no","no","no"
1998,"Oct","Belgium","Western Europe",51.26156,4.463925,"no","yes","Facility/Infrastructure Attack","Business","Incendiary",0,"Minor","no","yes","no","no","no"
